"","timestamp_datetime","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"84467",2024-03-11 23:27:46,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA
"84468",2024-03-11 23:27:47,NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"84469",2024-03-11 23:27:48,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA
"84470",2024-03-11 23:27:49,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA
"84472",2024-03-11 23:27:51,NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA
"84473",2024-03-11 23:27:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8
"84534",2024-03-11 23:28:53,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"84582",2024-03-11 23:29:41,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA
"84584",2024-03-11 23:29:43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84586",2024-03-11 23:29:45,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA
"84587",2024-03-11 23:29:46,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA
"84588",2024-03-11 23:29:47,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA
"84589",2024-03-11 23:29:48,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA
"84590",2024-03-11 23:29:49,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA
"84592",2024-03-11 23:29:51,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA
"84593",2024-03-11 23:29:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16
"84654",2024-03-11 23:30:53,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA
"84702",2024-03-11 23:31:41,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA
"84704",2024-03-11 23:31:43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84706",2024-03-11 23:31:45,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA
"84707",2024-03-11 23:31:46,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA
"84708",2024-03-11 23:31:47,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA
"84709",2024-03-11 23:31:48,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA
"84710",2024-03-11 23:31:49,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"84712",2024-03-11 23:31:51,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA
"84713",2024-03-11 23:31:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"84774",2024-03-11 23:32:53,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA
"84822",2024-03-11 23:33:41,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA
"84824",2024-03-11 23:33:43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84826",2024-03-11 23:33:45,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA
"84827",2024-03-11 23:33:46,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA
"84828",2024-03-11 23:33:47,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
"84829",2024-03-11 23:33:48,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA
"84830",2024-03-11 23:33:49,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA
"84832",2024-03-11 23:33:51,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA
"84833",2024-03-11 23:33:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05
"84894",2024-03-11 23:34:53,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"84942",2024-03-11 23:35:41,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA
"84944",2024-03-11 23:35:43,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84946",2024-03-11 23:35:45,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA
"84947",2024-03-11 23:35:46,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"84948",2024-03-11 23:35:47,NA,NA,NA,NA,NA,NA,1.12,NA,NA,NA
"84949",2024-03-11 23:35:48,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA
"84950",2024-03-11 23:35:49,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA
"84952",2024-03-11 23:35:51,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA
"84953",2024-03-11 23:35:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25
"85014",2024-03-11 23:36:53,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA
"85062",2024-03-11 23:37:41,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA
"85064",2024-03-11 23:37:43,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85066",2024-03-11 23:37:45,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA
"85067",2024-03-11 23:37:46,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA
"85068",2024-03-11 23:37:47,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA
"85069",2024-03-11 23:37:48,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA
"85070",2024-03-11 23:37:49,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA
"85072",2024-03-11 23:37:51,NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA
"85073",2024-03-11 23:37:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"85134",2024-03-11 23:38:53,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA
"85182",2024-03-11 23:39:41,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA
"85184",2024-03-11 23:39:43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85186",2024-03-11 23:39:45,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA
"85187",2024-03-11 23:39:46,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA
"85188",2024-03-11 23:39:47,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA
"85189",2024-03-11 23:39:48,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"85190",2024-03-11 23:39:49,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA
"85192",2024-03-11 23:39:51,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA
"85193",2024-03-11 23:39:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95
"85254",2024-03-11 23:40:53,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA
"85283",2024-03-11 23:41:22,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA
"85284",2024-03-11 23:41:23,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85286",2024-03-11 23:41:25,NA,NA,NA,NA,1.31,NA,NA,NA,NA,NA
"85288",2024-03-11 23:41:27,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA
"85289",2024-03-11 23:41:28,NA,NA,NA,NA,NA,NA,1.07,1.11,NA,NA
"85291",2024-03-11 23:41:30,NA,NA,NA,NA,NA,1.56,NA,NA,NA,NA
"85293",2024-03-11 23:41:32,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA
"85294",2024-03-11 23:41:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36
"85374",2024-03-11 23:42:53,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA
"85403",2024-03-11 23:43:22,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA
"85404",2024-03-11 23:43:23,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85406",2024-03-11 23:43:25,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA
"85408",2024-03-11 23:43:27,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA
"85409",2024-03-11 23:43:28,NA,NA,NA,NA,NA,NA,0.97,1.05,NA,NA
"85411",2024-03-11 23:43:30,NA,NA,NA,NA,NA,1.36,NA,NA,NA,NA
"85413",2024-03-11 23:43:32,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA
"85414",2024-03-11 23:43:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85
"85494",2024-03-11 23:44:53,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA
"85523",2024-03-11 23:45:22,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA
"85524",2024-03-11 23:45:23,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85526",2024-03-11 23:45:25,NA,NA,NA,NA,1.47,NA,NA,NA,NA,NA
"85528",2024-03-11 23:45:27,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA
"85529",2024-03-11 23:45:28,NA,NA,NA,NA,NA,NA,0.55,1.28,NA,NA
"85531",2024-03-11 23:45:30,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA
"85533",2024-03-11 23:45:32,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA
"85534",2024-03-11 23:45:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"85594",2024-03-11 23:46:33,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA
"85643",2024-03-11 23:47:22,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA
"85644",2024-03-11 23:47:23,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85646",2024-03-11 23:47:25,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA
"85648",2024-03-11 23:47:27,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA
"85649",2024-03-11 23:47:28,NA,NA,NA,NA,NA,NA,0.98,1.11,NA,NA
"85651",2024-03-11 23:47:30,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA
"85653",2024-03-11 23:47:32,NA,NA,NA,NA,NA,NA,NA,NA,1.14,NA
"85654",2024-03-11 23:47:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09
"85714",2024-03-11 23:48:33,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA
"85763",2024-03-11 23:49:22,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA
"85764",2024-03-11 23:49:23,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85766",2024-03-11 23:49:25,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA
"85768",2024-03-11 23:49:27,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA
"85769",2024-03-11 23:49:28,NA,NA,NA,NA,NA,NA,0.83,1.09,NA,NA
"85771",2024-03-11 23:49:30,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA
"85773",2024-03-11 23:49:32,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA
"85774",2024-03-11 23:49:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03
"85834",2024-03-11 23:50:33,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA
"85883",2024-03-11 23:51:22,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA
"85884",2024-03-11 23:51:23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85886",2024-03-11 23:51:25,NA,NA,NA,NA,1.37,NA,NA,NA,NA,NA
"85888",2024-03-11 23:51:27,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA
"85889",2024-03-11 23:51:28,NA,NA,NA,NA,NA,NA,0.8,1.4,NA,NA
"85891",2024-03-11 23:51:30,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA
"85893",2024-03-11 23:51:32,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA
"85894",2024-03-11 23:51:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08
"85954",2024-03-11 23:52:33,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA
"86003",2024-03-11 23:53:22,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA
"86004",2024-03-11 23:53:23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86006",2024-03-11 23:53:25,NA,NA,NA,NA,1.31,NA,NA,NA,NA,NA
"86008",2024-03-11 23:53:27,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA
"86009",2024-03-11 23:53:28,NA,NA,NA,NA,NA,NA,0.95,0.81,NA,NA
"86011",2024-03-11 23:53:30,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA
"86013",2024-03-11 23:53:32,NA,NA,NA,NA,NA,NA,NA,NA,1.34,NA
"86014",2024-03-11 23:53:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"86074",2024-03-11 23:54:33,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA
"86123",2024-03-11 23:55:22,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA
"86124",2024-03-11 23:55:23,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86126",2024-03-11 23:55:25,NA,NA,NA,NA,1.47,NA,NA,NA,NA,NA
"86128",2024-03-11 23:55:27,NA,NA,NA,1.55,NA,NA,NA,NA,NA,NA
"86129",2024-03-11 23:55:28,NA,NA,NA,NA,NA,NA,1.14,1.07,NA,NA
"86131",2024-03-11 23:55:30,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"86133",2024-03-11 23:55:32,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA
"86134",2024-03-11 23:55:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18
"86194",2024-03-11 23:56:33,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA
"86243",2024-03-11 23:57:22,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA
"86244",2024-03-11 23:57:23,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86246",2024-03-11 23:57:25,NA,NA,NA,NA,1.78,NA,NA,NA,NA,NA
"86248",2024-03-11 23:57:27,NA,NA,NA,1.36,NA,NA,NA,NA,NA,NA
"86249",2024-03-11 23:57:28,NA,NA,NA,NA,NA,NA,1.14,0.79,NA,NA
"86251",2024-03-11 23:57:30,NA,NA,NA,NA,NA,1.36,NA,NA,NA,NA
"86253",2024-03-11 23:57:32,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA
"86254",2024-03-11 23:57:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1
"86314",2024-03-11 23:58:33,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA
"86363",2024-03-11 23:59:22,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA
"86364",2024-03-11 23:59:23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86366",2024-03-11 23:59:25,NA,NA,NA,NA,1.43,NA,NA,NA,NA,NA
"86368",2024-03-11 23:59:27,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA
"86369",2024-03-11 23:59:28,NA,NA,NA,NA,NA,NA,0.53,0.81,NA,NA
"86371",2024-03-11 23:59:30,NA,NA,NA,NA,NA,1.17,NA,NA,NA,NA
"86373",2024-03-11 23:59:32,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA
"86374",2024-03-11 23:59:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"86435",2024-03-12 00:00:34,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA
"86463",2024-03-12 00:01:02,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA
"86465",2024-03-12 00:01:04,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86467",2024-03-12 00:01:06,NA,NA,NA,NA,1.65,NA,NA,NA,NA,NA
"86469",2024-03-12 00:01:08,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA
"86470",2024-03-12 00:01:09,NA,NA,NA,NA,NA,NA,1.11,1.36,NA,NA
"86472",2024-03-12 00:01:11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"86474",2024-03-12 00:01:13,NA,NA,NA,NA,NA,NA,NA,NA,1.49,NA
"86475",2024-03-12 00:01:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31
"86554",2024-03-12 00:02:33,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA
"86583",2024-03-12 00:03:02,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA
"86584",2024-03-12 00:03:03,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86587",2024-03-12 00:03:06,NA,NA,NA,NA,1.16,NA,NA,NA,NA,NA
"86589",2024-03-12 00:03:08,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA
"86590",2024-03-12 00:03:09,NA,NA,NA,NA,NA,NA,0.92,1.17,NA,NA
"86592",2024-03-12 00:03:11,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA
"86594",2024-03-12 00:03:13,NA,NA,NA,NA,NA,NA,NA,NA,1.42,1.42
"86674",2024-03-12 00:04:33,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA
"86703",2024-03-12 00:05:02,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA
"86704",2024-03-12 00:05:03,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86707",2024-03-12 00:05:06,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA
"86709",2024-03-12 00:05:08,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA
"86710",2024-03-12 00:05:09,NA,NA,NA,NA,NA,NA,0.95,1.77,NA,NA
"86712",2024-03-12 00:05:11,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA
"86714",2024-03-12 00:05:13,NA,NA,NA,NA,NA,NA,NA,NA,1.54,0.96
"86774",2024-03-12 00:06:13,NA,NA,1.71,NA,NA,NA,NA,NA,NA,NA
"86823",2024-03-12 00:07:02,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA
"86824",2024-03-12 00:07:03,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86827",2024-03-12 00:07:06,NA,NA,NA,NA,2.18,NA,NA,NA,NA,NA
"86829",2024-03-12 00:07:08,NA,NA,NA,1.27,NA,NA,NA,NA,NA,NA
"86830",2024-03-12 00:07:09,NA,NA,NA,NA,NA,NA,1.2,1.11,NA,NA
"86832",2024-03-12 00:07:11,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA
"86834",2024-03-12 00:07:13,NA,NA,NA,NA,NA,NA,NA,NA,1.75,1.43
"86894",2024-03-12 00:08:13,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA
"86943",2024-03-12 00:09:02,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA
"86944",2024-03-12 00:09:03,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86947",2024-03-12 00:09:06,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA
"86949",2024-03-12 00:09:08,NA,NA,NA,1.17,NA,NA,NA,NA,NA,NA
"86950",2024-03-12 00:09:09,NA,NA,NA,NA,NA,NA,1.34,1.67,NA,NA
"86952",2024-03-12 00:09:11,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA
"86954",2024-03-12 00:09:13,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.81
"87014",2024-03-12 00:10:13,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA
"87063",2024-03-12 00:11:02,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA
"87064",2024-03-12 00:11:03,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87067",2024-03-12 00:11:06,NA,NA,NA,NA,1.46,NA,NA,NA,NA,NA
"87069",2024-03-12 00:11:08,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA
"87070",2024-03-12 00:11:09,NA,NA,NA,NA,NA,NA,0.9,0.81,NA,NA
"87072",2024-03-12 00:11:11,NA,NA,NA,NA,NA,1.37,NA,NA,NA,NA
"87074",2024-03-12 00:11:13,NA,NA,NA,NA,NA,NA,NA,NA,1.66,0.75
"87134",2024-03-12 00:12:13,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA
"87183",2024-03-12 00:13:02,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA
"87184",2024-03-12 00:13:03,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87187",2024-03-12 00:13:06,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA
"87189",2024-03-12 00:13:08,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"87190",2024-03-12 00:13:09,NA,NA,NA,NA,NA,NA,1.11,1.47,NA,NA
"87192",2024-03-12 00:13:11,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA
"87194",2024-03-12 00:13:13,NA,NA,NA,NA,NA,NA,NA,NA,1.34,0.85
"87254",2024-03-12 00:14:13,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA
"87303",2024-03-12 00:15:02,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA
"87304",2024-03-12 00:15:03,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87307",2024-03-12 00:15:06,NA,NA,NA,NA,1.79,NA,NA,NA,NA,NA
"87309",2024-03-12 00:15:08,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA
"87310",2024-03-12 00:15:09,NA,NA,NA,NA,NA,NA,0.98,1,NA,NA
"87312",2024-03-12 00:15:11,NA,NA,NA,NA,NA,1.49,NA,NA,NA,NA
"87314",2024-03-12 00:15:13,NA,NA,NA,NA,NA,NA,NA,NA,1.62,1.25
"87374",2024-03-12 00:16:13,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA
"87423",2024-03-12 00:17:02,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA
"87424",2024-03-12 00:17:03,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87427",2024-03-12 00:17:06,NA,NA,NA,NA,1.81,NA,NA,NA,NA,NA
"87429",2024-03-12 00:17:08,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA
"87430",2024-03-12 00:17:09,NA,NA,NA,NA,NA,NA,0.73,1.14,NA,NA
"87432",2024-03-12 00:17:11,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA
"87434",2024-03-12 00:17:13,NA,NA,NA,NA,NA,NA,NA,NA,1.64,0.92
"87494",2024-03-12 00:18:13,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA
"87543",2024-03-12 00:19:02,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
"87544",2024-03-12 00:19:03,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87547",2024-03-12 00:19:06,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA
"87549",2024-03-12 00:19:08,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA
"87550",2024-03-12 00:19:09,NA,NA,NA,NA,NA,NA,1.12,1.3,NA,NA
"87552",2024-03-12 00:19:11,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA
"87554",2024-03-12 00:19:13,NA,NA,NA,NA,NA,NA,NA,NA,1.76,0.63
"87614",2024-03-12 00:20:13,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA
"87643",2024-03-12 00:20:42,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA
"87645",2024-03-12 00:20:44,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87648",2024-03-12 00:20:47,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA
"87649",2024-03-12 00:20:48,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA
"87650",2024-03-12 00:20:49,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA
"87651",2024-03-12 00:20:50,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA
"87652",2024-03-12 00:20:51,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA
"87654",2024-03-12 00:20:53,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA
"87655",2024-03-12 00:20:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96
"87734",2024-03-12 00:22:13,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA
"87763",2024-03-12 00:22:42,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA
"87765",2024-03-12 00:22:44,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87768",2024-03-12 00:22:47,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA
"87769",2024-03-12 00:22:48,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA
"87770",2024-03-12 00:22:49,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA
"87771",2024-03-12 00:22:50,NA,NA,NA,NA,NA,NA,1.29,NA,NA,NA
"87772",2024-03-12 00:22:51,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA
"87774",2024-03-12 00:22:53,NA,NA,NA,NA,NA,NA,NA,NA,1.46,NA
"87775",2024-03-12 00:22:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02
"87854",2024-03-12 00:24:13,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA
"87883",2024-03-12 00:24:42,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA
"87885",2024-03-12 00:24:44,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87888",2024-03-12 00:24:47,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA
"87889",2024-03-12 00:24:48,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA
"87890",2024-03-12 00:24:49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"87891",2024-03-12 00:24:50,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA
"87892",2024-03-12 00:24:51,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA
"87894",2024-03-12 00:24:53,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA
"87895",2024-03-12 00:24:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
"87955",2024-03-12 00:25:54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"88003",2024-03-12 00:26:42,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA
"88005",2024-03-12 00:26:44,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88008",2024-03-12 00:26:47,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA
"88009",2024-03-12 00:26:48,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA
"88010",2024-03-12 00:26:49,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA
"88011",2024-03-12 00:26:50,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA
"88012",2024-03-12 00:26:51,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA
"88014",2024-03-12 00:26:53,NA,NA,NA,NA,NA,NA,NA,NA,1.69,NA
"88015",2024-03-12 00:26:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74
"88075",2024-03-12 00:27:54,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA
"88123",2024-03-12 00:28:42,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA
"88125",2024-03-12 00:28:44,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88128",2024-03-12 00:28:47,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA
"88129",2024-03-12 00:28:48,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA
"88130",2024-03-12 00:28:49,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA
"88131",2024-03-12 00:28:50,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"88132",2024-03-12 00:28:51,NA,NA,NA,NA,NA,1.32,NA,NA,NA,NA
"88134",2024-03-12 00:28:53,NA,NA,NA,NA,NA,NA,NA,NA,1.42,NA
"88135",2024-03-12 00:28:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17
"88195",2024-03-12 00:29:54,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA
"88243",2024-03-12 00:30:42,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA
