,GC-1,GC-2,GC-3,GC-4,GC-5,GC-6,GC-7,GC-8
9599,2.702,3.165,4.9,1.383,,,,0.025
9600,2.896,3.321,5.548,1.396,,,,0.013
9601,3.02,2.851,5.559,1.404,,,,0.004
9602,3.356,2.452,5.064,1.265,,,,0.0
9603,3.348,2.524,4.922,1.585,,,,0.028
9604,3.496,2.635,5.206,1.402,,,,0.0
9605,3.371,2.612,4.76,1.641,,,,0.03
9606,3.626,2.761,4.924,1.266,,,,0.0
9607,3.466,3.1020000000000003,4.433999999999999,1.409,,,,0.017
9608,3.382,3.141,4.325,1.6629999999999998,,,,0.0209999999999999
9609,3.543,3.381,4.554,1.869,,,,0.012
9610,3.5410000000000004,3.069,4.416,1.693,,,,0.008
9611,3.684,2.973,4.132,1.841,,,,0.017
9612,3.577,3.132,3.5700000000000003,2.116,,,,0.0
9613,3.269,3.117,3.177,1.8,,,,0.0
9614,3.13,3.076,3.451,1.928,,,,0.026
9615,3.572,3.007,4.844,1.897,,,,0.045
9616,3.856,3.278,4.261,2.261,,,,0.023
9617,4.056,3.8,4.15,2.268,,,,0.086
9618,3.378,4.344,3.908,2.256,,,,0.018
9619,3.572,6.04,3.813,1.973,,,,0.006
9620,3.763,4.736000000000001,3.608,1.869,,,,0.027
9621,3.697,3.763,4.443,1.714,,,,0.027
9622,4.048,2.764,3.766,1.721,,,,0.065
9623,3.955,3.543,3.627,1.549,,,,0.008
9624,4.0120000000000005,3.811,3.459,1.75,,,,0.023
9625,3.779,3.407,3.808,2.877,,,,0.0
9626,3.636,3.401,3.721,3.532,,,,0.008
9627,4.167,3.1630000000000003,3.819,2.97,,,,0.008
9628,3.4080000000000004,2.177,3.478,2.595,,,,0.0
9629,3.326,1.727,3.414,1.984,,,,0.0
9630,3.848,1.5459999999999998,3.396,1.515,,,,0.055
9631,2.589,1.318,3.407,1.499,,,,0.07
9632,2.345,1.459,3.453,1.397,,,,0.025
9633,1.6575,1.3170000000000002,3.115,1.158,,,,0.016
9634,2.034,1.331,2.722,1.236,,,,0.0
9635,2.261,1.284,2.2830000000000004,1.403,,,,0.0
9636,2.114,1.474,4.628,1.262,,,,0.028
9637,2.438,1.482,6.346,0.974,,,,0.03
9638,2.639,1.764,3.181,0.938,,,,0.025
9639,2.72,1.773,3.029,0.8999999999999999,,,,0.017
9640,2.082,2.061,3.753,1.136,,,,0.0
9641,2.456,2.46,3.989,1.001,,,,0.037
9642,2.845,2.778,3.947,0.96,,,,0.0
9643,2.657,2.622,3.897,0.736,,,,0.0
9644,1.967,2.765,4.021,0.6459999999999999,,,,0.0
9645,2.023,4.602,4.026,0.5830000000000001,,,,0.019
9646,2.917,4.918,4.36,0.563,,,,0.036
9647,2.349,4.303,4.625,0.481,,,,0.024
9648,1.5379999999999998,4.639,4.319,0.4619999999999999,,,,0.004
9649,1.635,4.882,4.363,0.536,,,,0.016
9650,1.927,4.579,4.251,0.512,,,,0.059
9651,2.3040000000000003,4.929,4.696,0.48,,,,0.042
9652,3.1790000000000003,5.006,4.4190000000000005,0.642,,,,0.0249999999999999
9653,3.5940000000000003,5.513999999999999,4.605,0.953,,,,0.017
9654,3.48,5.534,4.686,1.586,,,,0.022
9655,3.644,5.525,4.847,1.872,,,,0.0
9656,2.685,5.58,4.851,1.971,,,,0.014
9657,2.472,5.851,4.835,1.422,,,,0.04
9658,2.357,4.9030000000000005,5.085,1.397,,,,0.003
9659,2.27,4.932,4.836,1.299,,,,0.041
9660,2.448,5.215,4.754,1.267,,,,0.193
9661,2.627,4.396,5.087999999999999,1.209,,,,0.491
9662,2.512,4.7620000000000005,4.78,0.925,,,,0.428
9663,2.189,4.543,4.871,1.19,,,,0.562
9664,3.082,4.448,5.297000000000001,1.214,,,,0.406
9665,2.372,4.664999999999999,5.21,1.306,,,,1.33
9666,3.408,3.935,4.987,1.352,,,,1.096
9667,3.685,3.54,5.085,1.371,,,,0.96
9668,3.564,3.38,5.319,1.489,,,,0.744
9669,3.923,3.307,5.220000000000001,1.482,,,,0.8160000000000001
9670,3.868,3.129,4.954000000000001,1.6700000000000002,,,,0.882
9671,3.465,3.506,5.225,1.649,,,,0.895
9672,3.463,2.944,4.88,1.644,,,,0.8200000000000001
9673,3.236,2.674,5.405,1.744,,,,1.028
9674,2.932,2.539,4.929,2.207,,,,0.7989999999999999
9675,2.975,2.403,4.856999999999999,2.592,,,,1.016
9676,2.842,2.331,4.117,1.852,,,,0.92
9677,2.808,2.407,4.6850000000000005,1.702,,,,0.936
9678,2.863,2.286,4.683,1.861,,,,0.993
9679,2.9210000000000003,2.271,4.611000000000001,1.893,,,,0.956
9680,3.108,2.43,4.721,1.728,,,,0.944
9681,2.994,3.079,4.566000000000001,1.607,,,,0.938
9682,2.98,3.728,4.695,1.548,,,,0.721
9683,3.25,4.831,4.007,1.511,,,,0.71
9684,3.402,6.489,4.178,1.622,,,,0.7170000000000001
9685,3.22,5.316,4.07,1.616,,,,0.977
9686,2.684,4.664,4.0,1.515,,,,0.7989999999999999
9687,2.433,4.4885,3.622,1.435,,,,0.69
9688,2.374,4.327999999999999,3.813,1.561,,,,0.764
9689,2.5,3.8715,3.709,1.519,,,,0.877
9690,2.335,4.011,3.586,1.614,,,,0.873
9691,2.604,3.639,3.19,1.5870000000000002,,,,0.873
9692,2.386,3.153,3.355,1.6709999999999998,,,,1.01
9693,2.656,3.258,3.008,1.837,,,,0.767
9694,2.089,3.0620000000000003,3.07,1.868,,,,0.5569999999999999
9695,2.351,3.024,3.217,1.857,,,,0.628
9696,2.566,3.1,2.903,1.862,,,,0.732
9697,2.866,2.888,2.954,1.973,,,,0.835
9698,3.068,3.006,3.364,2.184,,,,0.6679999999999999
9699,3.076,2.848,3.036,2.259,,,,0.563
9700,3.425,2.94,3.033,2.37,,,,0.562
9701,3.24,2.935,2.882,2.4930000000000003,,,,0.593
9702,3.817,3.16,3.1340000000000003,2.511,,,,0.762
9703,3.792,3.333,3.169,2.296,,,,0.713
9704,3.829,2.783,3.303,2.342,,,,0.6699999999999999
9705,3.961,2.655,3.168,2.313,,,,0.608
9706,4.116,2.451,3.145,2.471,,,,0.884
9707,3.96,2.706,3.303,2.324,,,,1.0699999999999998
9708,4.017,2.779,3.351,2.5010000000000003,,,,1.012
9709,3.667,2.628,3.159,2.235,,,,1.123
9710,2.9160000000000004,2.431,3.244,2.042,,,,1.397
9711,2.776,2.497,2.985,2.093,,,,1.567
9712,2.317,2.536,2.775,2.06,,,,1.741
9713,2.29,2.4160000000000004,3.067,2.238,,,,1.698
9714,2.149,2.258,3.16,2.042,,,,1.771
9715,2.127,2.591,2.889,2.067,,,,1.782
9716,2.32,2.639,3.04,2.133,,,,1.471
9717,2.14,2.369,3.0380000000000003,2.442,,,,1.256
9718,2.339,2.499,3.164,2.964,,,,0.992
9719,2.581,2.548,3.192,2.083,,,,0.63
9720,2.343,2.28,3.119,1.946,,,,0.725
9721,2.614,2.384,2.8715,2.019,,,,0.65
9722,2.503,2.512,2.652,1.881,,,,0.6910000000000001
9723,2.665,2.132,2.862,1.686,,,,0.706
9724,2.633,2.4130000000000003,3.1115,1.57,,,,0.4409999999999999
9725,2.753,2.6900000000000004,4.6465,1.954,,,,0.365
9726,2.7880000000000003,2.547,6.372,1.967,,,,0.291
9727,2.315,2.338,5.212,1.908,,,,0.237
9728,2.214,2.417,4.99,1.954,,,,0.257
9729,2.279,2.292,4.428,1.818,,,,0.238
9730,2.241,2.202,5.032500000000001,1.927,,,,0.1
9731,2.557,2.407,4.532,1.801,,,,0.047
9732,2.968,2.3360000000000003,4.441,1.93,,,,0.1939999999999999
9733,3.133,2.192,4.4,1.784,,,,0.256
9734,3.073,2.353,5.9350000000000005,2.119,,,,0.191
9735,3.122,2.372,3.614,2.182,,,,0.035
9736,3.058,2.635,3.856,2.255,,,,0.06
9737,2.7590000000000003,3.026,3.336,2.19,,,,0.048
9738,2.697,3.3470000000000004,3.02,2.133,,,,0.036
9739,2.73,3.224,2.646,2.383,,,,0.0
9740,2.756,3.4165,2.883,2.321,,,,0.017
9741,2.261,3.482,3.458,2.305,,,,0.002
9742,2.338,4.0075,3.138,2.262,,,,0.009
9743,2.47,4.322,2.752,2.224,,,,0.0
9744,2.867,4.157,2.553,2.255,,,,0.0
9745,2.424,3.803,3.356,2.246,,,,0.0
9746,2.207,3.832,2.713,2.322,,,,0.0
9747,2.397,3.702,2.886,2.2880000000000003,,,,0.0
9748,2.435,3.566,2.794,2.319,,,,0.0
9749,2.593,3.68,2.522,2.204,,,,0.0
9750,2.445,3.59,2.489,2.379,,,,0.0
9751,2.403,3.739,2.689,2.327,,,,0.0
9752,2.4770000000000003,4.409,2.61,2.553,,,,0.0
9753,2.535,4.574,2.376,2.397,,,,0.0
9754,2.369,4.962,2.612,2.352,,,,0.0
9755,2.212,4.77,2.474,2.601,,,,0.0
9756,2.44,4.8100000000000005,2.463,2.651,,,,0.0
9757,2.247,4.693,2.365,2.54,,,,0.0
9758,2.26,4.757,2.496,2.384,,,,0.0
9759,2.404,5.123,4.462,2.252,,,,0.0
9760,2.161,5.247999999999999,3.063,1.917,,,,0.0
9761,1.936,5.554,3.1340000000000003,1.682,,,,0.0
9762,2.206,5.593999999999999,2.607,1.636,,,,0.0
9763,2.236,5.484999999999999,3.37,1.516,,,,0.0
9764,2.119,5.92,3.128,1.348,,,,0.0
9765,2.322,6.149,3.537,1.511,,,,0.0
9766,2.265,6.487,3.33,1.512,,,,0.0
9767,1.841,6.456,5.215999999999999,1.39,,,,0.0
9768,2.206,6.449,3.363,1.2040000000000002,,,,0.0
9769,2.168,6.266,3.436,1.259,,,,0.0
9770,2.271,6.196,3.991,1.278,,,,0.0
9771,2.365,6.348,3.362,1.582,,,,0.0
9772,2.254,6.46,3.318,1.407,,,,0.024
9773,2.231,6.162,3.517,1.2999999999999998,,,,0.0
9774,1.961,6.159,3.459,1.368,,,,0.0
9775,2.508,4.846,3.608,1.292,,,,0.01
9776,3.753,5.058,3.289,1.157,,,,0.0
9777,3.419,5.484,3.295,1.055,,,,0.024
9778,2.364,5.606999999999999,3.326,1.214,,,,0.0
9779,2.394,5.106,3.64,0.784,,,,0.007
9780,3.628,5.318,3.672,0.867,,,,0.026
9781,4.0440000000000005,5.35,3.922,0.903,,,,0.074
9782,3.776,4.783,4.016,0.781,,,,0.205
9783,3.367,5.448,3.857,0.7805,,,,0.436
9784,2.157,5.758,3.969,0.719,,,,0.039
9785,2.402,6.002,3.922,0.579,,,,0.27
9786,2.026,5.973000000000001,3.769,0.422,,,,0.028
9787,1.686,6.404,4.543,0.433,,,,0.017
9788,1.569,6.202,4.585,0.618,,,,0.0
9789,3.217,5.944,5.173,0.8320000000000001,,,,0.0
9790,3.5700000000000003,6.3420000000000005,5.035,0.557,,,,0.0
9791,2.703,6.21,5.565,0.761,,,,0.044
9792,3.358,6.075,6.436999999999999,0.863,,,,0.125
9793,2.964,6.4350000000000005,6.614,0.657,,,,0.159
9794,2.857,5.908,6.229,0.8959999999999999,,,,0.173
9795,2.855,6.147,6.1485,1.041,,,,0.194
9796,3.983,6.205,6.271,1.565,,,,0.186
9797,4.179,6.445,5.907,1.066,,,,0.203
9798,3.911,6.390000000000001,5.731999999999999,1.096,,,,0.329
9799,3.494,6.247,5.431,1.322,,,,0.381
9800,2.78,6.448,5.299,1.24,,,,0.284
9801,1.879,6.228,5.308,1.182,,,,0.194
9802,2.0250000000000004,6.359,5.183,1.093,,,,0.303
9803,2.892,6.513,5.224,1.227,,,,0.342
9804,0.995,6.263999999999999,5.84,1.15,,,,0.536
9805,0.478,6.229,5.742,1.397,,,,0.534
9806,0.652,5.98,5.776,1.257,,,,0.928
9807,0.705,5.315,5.781000000000001,1.601,,,,0.938
9808,0.235,5.33,6.029,1.49,,,,1.192
9809,0.133,5.4670000000000005,6.515,1.372,,,,1.326
9810,0.291,5.626,6.661,1.531,,,,1.529
9811,0.03,6.456,6.391,1.505,,,,1.218
9812,1.4700000000000002,6.2275,6.4510000000000005,1.479,,,,1.378
9813,1.244,6.4125,6.71,1.292,,,,1.444
9814,0.634,5.808999999999999,6.475,1.286,,,,1.436
9815,0.73,5.583,6.675000000000001,1.208,,,,1.616
9816,0.655,5.441,6.532,1.206,,,,1.621
9817,0.413,5.609,6.797000000000001,1.139,,,,1.3929999999999998
9818,0.648,5.32,6.402,1.193,,,,1.388
9819,0.4589999999999999,5.0,6.729,1.8665,,,,1.61
9820,0.6060000000000001,4.363,6.486,1.22,,,,1.568
9821,1.245,4.335,6.793,1.251,,,,1.739
9822,1.159,4.1015,6.7170000000000005,1.327,,,,1.783
9823,1.454,3.4955,6.688000000000001,1.389,,,,2.192
9824,1.216,3.4195,6.79,1.432,,,,2.128
9825,0.8180000000000001,3.511,6.54,1.501,,,,1.568
9826,1.606,3.27,6.785,1.569,,,,1.533
9827,1.475,3.1815,6.384,1.6030000000000002,,,,1.152
9828,1.528,3.626,5.832000000000001,1.896,,,,1.343
9829,3.742,4.034,5.683,2.019,,,,1.007
9830,3.439,4.433,5.616,2.317,,,,1.572
9831,2.9770000000000003,5.257,5.506,2.235,,,,1.41
9832,2.83,4.07,5.496,2.241,,,,1.405
9833,4.165,4.121,5.225,2.261,,,,1.674
9834,3.959,4.339,5.214,2.502,,,,1.741
9835,2.859,4.893000000000001,4.965999999999999,2.44,,,,1.309
9836,2.506,5.066000000000001,4.4085,2.732,,,,1.2200000000000002
9837,2.614,4.872,4.147,2.67,,,,1.472
9838,3.0650000000000004,5.148,4.651,2.525,,,,0.893
9839,2.972,5.284,5.004,2.606,,,,2.101
9840,2.76,5.384,4.832,2.647,,,,2.052
9841,2.573,5.599,4.739,2.631,,,,2.063
9842,3.178,5.76,4.755,2.6875,,,,2.3200000000000003
9843,2.014,4.868,4.361000000000001,2.87,,,,2.292
9844,2.7,4.4830000000000005,4.464,2.687,,,,2.278
9845,3.0170000000000003,4.876,4.082000000000001,2.813,,,,2.144
9846,2.865,4.707000000000001,4.462,2.7485,,,,2.165
9847,3.007,4.936,4.327,2.639,,,,1.818
9848,2.707,5.054,4.565,2.779,,,,1.127
9849,2.88,4.734,4.524,2.859,,,,0.986
9850,3.015,4.819,4.574999999999999,2.642,,,,1.042
9851,3.131,4.899,4.751,3.124,,,,0.766
9852,3.44,5.0115,4.662,3.2270000000000003,,,,0.877
9853,3.515,4.781000000000001,4.8420000000000005,3.173,,,,0.702
9854,3.649,5.115,5.138999999999999,2.97,,,,1.158
9855,3.621,5.356,4.6530000000000005,2.783,,,,1.547
9856,3.585,5.101,4.827999999999999,2.832,,,,1.489
9857,3.877,5.042,4.888,3.037,,,,1.51
9858,3.654,4.645,4.867,2.85,,,,1.4009999999999998
9859,3.656,4.857,4.83,3.165,,,,1.58
9860,3.873,4.776,4.785,3.228,,,,1.66
9861,3.3360000000000003,4.944,4.699,3.229,,,,2.221
9862,4.022,4.981,4.863,3.19,,,,2.157
9863,4.019,5.7330000000000005,4.786,3.04,,,,1.628
9864,3.548,5.399,4.823,3.045,,,,1.564
9865,3.592,5.602,5.103999999999999,3.484,,,,1.6669999999999998
9866,3.684,5.769,5.093999999999999,3.857,,,,1.913
9867,3.842,5.586,4.907,3.584,,,,1.967
9868,3.793,5.204000000000001,5.032,3.47,,,,2.107
9869,4.04,5.08,5.408,3.279,,,,1.973
9870,4.136,5.519,5.338,3.149,,,,2.433
9871,4.046,5.366,5.533,3.324,,,,2.5620000000000003
9872,3.799,5.466,5.187,3.069,,,,2.479
9873,4.186,5.529999999999999,5.538,2.923,,,,2.38
9874,3.619,5.649,5.551,3.035,,,,2.276
9875,3.391,5.365,5.02,3.276,,,,1.274
9876,2.027,5.18,4.974,3.552,,,,0.488
9877,1.702,5.069,5.055,3.139,,,,0.169
9878,1.749,5.202999999999999,5.352,3.06,,,,0.0579999999999999
9879,1.798,5.1,5.2940000000000005,3.168,,,,0.059
9880,1.88,5.007,5.417,3.0780000000000003,,,,0.046
9881,2.183,5.215999999999999,5.4030000000000005,3.129,,,,0.2029999999999999
9882,2.058,5.334,5.626,3.383,,,,0.028
9883,1.6,5.0120000000000005,5.501,3.425,,,,0.09
9884,1.373,4.972,5.628,3.1340000000000003,,,,0.109
9885,1.5590000000000002,4.747,6.042,3.476,,,,0.051
9886,1.071,4.5120000000000005,6.0,3.398,,,,0.079
9887,1.29,5.059,6.006,3.542,,,,0.105
9888,1.1625,5.084,5.944,3.714,,,,0.028
9889,1.374,4.949,5.961,3.612,,,,0.017
9890,1.513,4.818,6.3870000000000005,3.733,,,,0.005
9891,1.416,4.431,6.479,3.688,,,,0.034
9892,1.4540000000000002,4.614,6.566,4.025,,,,0.0
9893,1.364,4.776,6.4,3.668,,,,0.009
9894,1.357,4.679,6.4030000000000005,4.0,,,,0.008
9895,1.415,4.341,6.2170000000000005,3.998,,,,0.025
9896,0.732,4.21,5.9990000000000006,3.867,,,,0.011
9897,0.882,4.23,6.029,3.978,,,,0.025
9898,0.579,4.002,6.155,3.8,,,,0.012
9899,0.909,4.1370000000000005,6.198,3.959,,,,0.025
9900,0.759,4.146,5.804,3.634,,,,0.032
9901,0.987,4.123,5.963,3.494,,,,0.0
9902,0.915,4.643,6.263999999999999,3.481,,,,0.003
9903,1.199,4.409000000000001,6.1530000000000005,3.19,,,,0.009
9904,1.116,4.084,6.102,3.1,,,,0.005
9905,0.558,4.395,5.7940000000000005,3.179,,,,0.024
9906,0.598,4.122,5.6850000000000005,3.139,,,,0.031
9907,0.7669999999999999,3.812,5.807,3.425,,,,0.0349999999999999
9908,0.5840000000000001,4.006,5.676,3.063,,,,0.023
9909,0.654,3.857,5.627000000000001,2.8070000000000004,,,,0.021
9910,0.7769999999999999,3.804,5.371,3.055,,,,0.0
9911,1.128,3.301,4.779,3.139,,,,0.015
9912,1.011,3.483,5.197,2.867,,,,0.0
9913,0.953,3.722,5.075,3.358,,,,0.0
9914,1.853,3.316,5.158,2.909,,,,0.005
9915,2.308,3.682,4.9935,2.877,,,,0.021
9916,2.015,3.592,5.082,2.999,,,,0.0
9917,1.927,3.475,4.813,2.898,,,,0.0
9918,2.033,3.416,4.558,2.895,,,,0.0
9919,2.161,3.45,4.303,2.912,,,,0.0
9920,2.94,3.354,4.279999999999999,2.874,,,,0.0
9921,2.201,3.624,4.529999999999999,2.876,,,,0.017
9922,1.752,4.13,4.59,2.534,,,,0.0
9923,1.709,4.308,3.975,2.639,,,,0.0
9924,1.644,4.785,4.095000000000001,2.572,,,,0.016
9925,1.4409999999999998,4.917,3.835,2.711,,,,0.053
9926,1.521,5.368,3.88,2.747,,,,0.0
9927,1.559,5.15,3.682,2.612,,,,0.008
9928,2.9610000000000003,5.436,3.242,2.696,,,,0.0
9929,1.829,5.364,3.537,2.637,,,,0.0
9930,2.039,5.1240000000000006,3.198,2.706,,,,0.007
9931,1.768,5.17,3.969,2.758,,,,0.04
9932,1.368,4.67,3.383,2.815,,,,0.021
9933,0.95,4.805,3.441,2.771,,,,0.017
9934,0.958,4.803000000000001,4.82,2.831,,,,0.055
9935,,5.074,4.363,2.738,,,,0.041
9936,,5.3420000000000005,4.043,3.037,,,,0.032
9937,,5.046,3.679,2.74,,,,0.0
9938,,5.159,4.008,2.934,,,,0.0
9939,,5.271,4.909,2.817,,,,0.024
9940,,5.283,5.734,3.155,,,,0.072
9941,,5.27,4.444,2.9850000000000003,,,,0.0289999999999999
9942,,5.6530000000000005,5.25,2.979,,,,0.019
9943,,5.841,3.81,3.439,,,,0.016
9944,,5.646000000000001,3.462,3.697,,,,0.031
9945,,5.965,3.397,3.856,,,,0.085
9946,,5.909,3.675,3.935,,,,0.188
9947,,5.866,3.5250000000000004,3.832,,,,0.281
9948,,6.051,3.143,3.969,,,,0.296
9949,,6.398,3.595,4.094,,,,0.499
9950,,6.102,3.693,3.71,,,,0.206
9951,,6.03,4.016,4.018000000000001,,,,0.491
9952,,6.35,3.487,3.701,,,,0.594
9953,,6.115,3.72,3.83,,,,0.65
9954,,5.7170000000000005,3.872,3.642,,,,0.57
9955,,5.921,3.531,3.702,,,,0.431
9956,,6.114,3.516,3.79,,,,0.551
9957,,6.015000000000001,5.263,3.382,,,,0.626
9958,,5.974,4.694,3.213,,,,0.5569999999999999
9959,,5.772,5.220000000000001,2.7960000000000003,,,,0.708
9960,,5.972,5.4030000000000005,3.26,,,,0.611
9961,,5.592,6.078,2.907,,,,0.798
9962,,5.105,5.862,2.624,,,,0.782
9963,,4.859,5.746,2.486,,,,1.064
9964,,4.803,5.543,2.692,,,,1.006
9965,,4.784,5.411,3.157,,,,1.144
9966,,4.692,6.168,3.053,,,,1.004
9967,,4.761,5.626,3.06,,,,1.06
9968,,4.795,6.058,2.547,,,,1.141
9969,,4.756,5.661,2.553,,,,1.156
9970,,4.354,5.715,2.446,,,,1.327
9971,,4.48,5.829000000000001,2.463,,,,1.423
9972,,4.286,5.849,2.211,,,,1.472
9973,,4.554,5.933,2.354,,,,1.451
9974,,4.456,5.9350000000000005,2.336,,,,1.5950000000000002
9975,,4.6080000000000005,6.234999999999999,2.293,,,,1.585
9976,,4.462999999999999,6.312,2.283,,,,1.587
9977,,4.458,6.35,2.173,,,,1.37
9978,,4.029,6.284000000000001,2.281,,,,1.677
9979,,4.008,6.704,2.199,,,,1.637
9980,,4.6240000000000006,6.356999999999999,2.249,,,,1.723
9981,,4.571,6.426,2.416,,,,1.782
9982,,4.812,6.404,2.275,,,,1.708
9983,,4.712,6.1530000000000005,1.876,,,,1.59
9984,,4.381,5.7575,1.958,,,,1.718
9985,,4.0760000000000005,5.726,2.005,,,,1.897
9986,,3.636,5.596,1.961,,,,1.864
9987,,3.446,5.412,1.799,,,,1.803
9988,,3.454,5.396,1.788,,,,1.936
9989,,3.072,5.505,1.703,,,,1.792
9990,,3.083,5.787000000000001,1.676,,,,2.048
9991,,2.986,5.683,1.561,,,,1.765
9992,,3.784,5.104,1.504,,,,1.873
9993,,3.874,5.072,1.532,,,,1.822
9994,,3.855,5.143,1.41,,,,1.896
9995,,3.555,5.149,1.591,,,,2.113
9996,,3.551,4.331,1.6230000000000002,,,,1.979
9997,,3.626,4.752,1.507,,,,2.0500000000000003
9998,,3.212,4.438000000000001,1.412,,,,2.1950000000000003
9999,,3.475,4.9115,1.497,,,,1.927
10000,,3.723,4.359999999999999,1.383,,,,1.895
10001,,3.315,5.801,1.383,,,,2.036
10002,,3.382,4.271,1.468,,,,1.78
10003,,3.754,4.444,1.399,,,,1.723
10004,,4.226,4.881,1.558,,,,2.058
10005,,4.378,4.429,1.519,,,,1.916
10006,,4.568,4.856999999999999,1.363,,,,1.73
10007,,4.5985,4.851,1.285,,,,1.753
10008,,4.664,5.504,1.283,,,,1.634
10009,,4.929,3.818,1.323,,,,1.367
10010,,5.6850000000000005,3.744,1.344,,,,1.298
10011,,5.579000000000001,3.361,1.264,,,,1.193
10012,,5.331,3.283,1.733,,,,1.209
10013,,5.832,3.536,1.458,,,,1.325
10014,,6.029,2.808,1.443,,,,1.549
10015,,5.74,3.887000000000001,1.821,,,,1.472
10016,,5.638,4.075,1.6949999999999998,,,,1.439
10017,,5.5280000000000005,4.234,1.883,,,,1.425
10018,,5.8870000000000005,4.52,2.026,,,,1.392
10019,,5.614,4.665,1.947,,,,1.375
10020,,5.787,4.08,1.915,,,,1.142
10021,,6.119,3.984,2.07,,,,1.073
10022,,6.489,3.795,1.857,,,,1.026
10023,,6.486,4.088,1.801,,,,0.819
10024,,6.415,5.345000000000001,1.77,,,,0.821
10025,,6.435,4.633,1.638,,,,0.774
10026,,6.269,4.547,1.958,,,,0.532
10027,,6.038,4.79,1.912,,,,0.185
10028,,5.872,4.702,1.97,,,,0.186
10029,,5.973,4.331,2.038,,,,0.115
10030,,5.894,4.347,1.887,,,,0.005
10031,,5.897,4.829,1.98,,,,0.0289999999999999
10032,,5.809,4.699999999999999,1.813,,,,0.3409999999999999
10033,,6.027,5.588,2.056,,,,0.106
10034,,5.946,5.821999999999999,2.173,,,,0.024
10035,,5.938,5.639,2.275,,,,0.022
10036,,5.619,6.67,2.22,,,,0.039
10037,,5.4735,6.455,2.358,,,,0.041
10038,,5.3325,6.349,2.092,,,,0.053
10039,,5.296,6.0,2.104,,,,0.075
10040,,5.245,6.172000000000001,2.125,,,,0.031
10041,,5.138999999999999,6.473,1.842,,,,0.26
10042,,5.432,6.638999999999999,1.937,,,,0.366
10043,,5.496,6.467499999999999,1.794,,,,0.193
10044,,5.34,6.767,1.842,,,,0.495
10045,,5.364,6.579000000000001,1.72,,,,0.577
10046,,5.712,6.649,1.767,,,,0.546
10047,,5.3185,6.713,1.741,,,,0.358
10048,,5.276999999999999,6.756,1.731,,,,0.191
10049,,4.9510000000000005,6.488,1.582,,,,0.188
10050,,5.115500000000001,6.69,1.87,,,,0.351
10051,,4.839,6.728,1.974,,,,0.295
10052,,4.674,6.755,1.6,,,,0.287
10053,,4.821,6.6080000000000005,1.772,,,,0.079
10054,,4.847,6.4350000000000005,1.771,,,,0.109
10055,,4.636,6.49,1.635,,,,0.008
10056,,4.2105,6.759,1.633,,,,0.023
10057,,4.332000000000001,6.795,1.655,,,,0.0
10058,,4.533,6.759,1.542,,,,0.097
10059,,4.449,6.7,1.638,,,,0.142
10060,,4.621,6.629,1.841,,,,0.021
10061,,4.332,6.625,2.115,,,,0.017
10062,,4.096,6.411,1.829,,,,0.0
10063,,3.821,6.545,1.899,,,,0.3409999999999999
10064,,3.5940000000000003,6.69,2.138,,,,0.289
10065,,3.555,6.553,2.212,,,,0.077
10066,,3.5780000000000003,6.531000000000001,2.291,,,,0.0
10067,,3.284,6.411,2.367,,,,0.018
10068,,3.997,6.531,2.354,,,,0.052
10069,,3.741,6.352,2.49,,,,0.1
10070,,4.021,6.007,2.372,,,,0.058
10071,,3.412,6.052,2.401,,,,0.353
10072,,3.608,5.991,2.422,,,,0.443
10073,,3.587,6.039,2.553,,,,0.292
10074,,3.438,6.3870000000000005,2.499,,,,0.356
10075,,3.749,6.119,2.432,,,,0.192
10076,,3.205,5.8740000000000006,2.465,,,,0.418
10077,,3.318,5.856999999999999,2.142,,,,0.241
10078,,3.454,6.109999999999999,2.243,,,,1.207
10079,,3.3920000000000003,5.558,2.176,,,,1.024
10080,,3.254,5.102,3.238,,,,0.569
10081,,3.169,5.263,2.217,,,,0.381
10082,,3.153,4.824,2.137,,,,0.372
10083,,2.891,4.907500000000001,2.4690000000000003,,,,0.1169999999999999
10084,,3.117,4.643000000000001,2.668,,,,0.157
10085,,3.223,4.538,2.752,,,,0.102
10086,,3.149,4.823,2.575,,,,0.0579999999999999
10087,,3.364,4.492,2.952,,,,0.517
10088,,3.149,3.906,3.386,,,,0.558
10089,,3.011,3.607,4.188,,,,0.653
10090,,2.5380000000000003,3.382,3.847,,,,0.409
10091,,2.547,3.216,3.543,,,,0.486
10092,,2.532,3.555,3.215,,,,0.5569999999999999
10093,,2.867,3.481,3.105,,,,0.521
10094,,2.91,3.4075,3.157,,,,0.657
10095,,2.441,3.464,2.871,,,,0.5700000000000001
10096,,2.314,3.484,2.912,,,,0.495
10097,,2.41,3.402,2.543,,,,0.305
10098,,2.826,3.455,2.86,,,,0.266
10099,,2.274,3.426,2.75,,,,0.284
10100,,2.465,3.642,2.705,,,,0.631
10101,,1.829,3.667,2.878,,,,0.779
10102,,1.835,3.528,2.584,,,,0.644
10103,,1.888,3.433,2.627,,,,0.718
10104,,1.45,3.577,2.91,,,,0.922
10105,,2.0700000000000003,3.812,3.012,,,,0.993
10106,,2.255,3.101,3.894,,,,0.8350000000000001
10107,,2.241,2.602,2.966,,,,0.769
10108,,2.013,2.682,3.189,,,,0.811
10109,,1.976,3.105,3.039,,,,0.846
10110,,1.758,2.427,3.22,,,,0.939
