"","timestamp_datetime","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"84358",2024-02-22 23:25:57,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA
"84359",2024-02-22 23:25:58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"84400",2024-02-22 23:26:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"84466",2024-02-22 23:27:45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84468",2024-02-22 23:27:47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"84469",2024-02-22 23:27:48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"84474",2024-02-22 23:27:53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"84475",2024-02-22 23:27:54,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
"84477",2024-02-22 23:27:56,NA,NA,NA,NA,NA,0,NA,0.07,NA,NA
"84478",2024-02-22 23:27:57,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"84479",2024-02-22 23:27:58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"84520",2024-02-22 23:28:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"84586",2024-02-22 23:29:45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84588",2024-02-22 23:29:47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"84589",2024-02-22 23:29:48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"84594",2024-02-22 23:29:53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"84595",2024-02-22 23:29:54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"84597",2024-02-22 23:29:56,NA,NA,NA,NA,NA,0,NA,0.09,NA,NA
"84598",2024-02-22 23:29:57,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"84599",2024-02-22 23:29:58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"84640",2024-02-22 23:30:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
"84706",2024-02-22 23:31:45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84708",2024-02-22 23:31:47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"84709",2024-02-22 23:31:48,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA
"84714",2024-02-22 23:31:53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"84715",2024-02-22 23:31:54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"84717",2024-02-22 23:31:56,NA,NA,NA,NA,NA,0.07,NA,0,NA,NA
"84718",2024-02-22 23:31:57,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"84719",2024-02-22 23:31:58,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA
"84760",2024-02-22 23:32:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"84806",2024-02-22 23:33:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84808",2024-02-22 23:33:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"84810",2024-02-22 23:33:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"84815",2024-02-22 23:33:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"84816",2024-02-22 23:33:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"84818",2024-02-22 23:33:37,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"84819",2024-02-22 23:33:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"84880",2024-02-22 23:34:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"84926",2024-02-22 23:35:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84928",2024-02-22 23:35:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"84930",2024-02-22 23:35:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"84935",2024-02-22 23:35:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"84936",2024-02-22 23:35:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"84938",2024-02-22 23:35:37,NA,NA,NA,NA,NA,0.15,NA,0.1,NA,NA
"84939",2024-02-22 23:35:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"84980",2024-02-22 23:36:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85046",2024-02-22 23:37:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85048",2024-02-22 23:37:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85050",2024-02-22 23:37:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85055",2024-02-22 23:37:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85056",2024-02-22 23:37:35,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
"85058",2024-02-22 23:37:37,NA,NA,NA,NA,NA,0,NA,0.19,NA,NA
"85059",2024-02-22 23:37:38,NA,NA,NA,NA,NA,NA,0.05,NA,0,NA
"85100",2024-02-22 23:38:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85166",2024-02-22 23:39:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85168",2024-02-22 23:39:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85170",2024-02-22 23:39:29,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA
"85175",2024-02-22 23:39:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85176",2024-02-22 23:39:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"85178",2024-02-22 23:39:37,NA,NA,NA,NA,NA,0,NA,0.2,NA,NA
"85179",2024-02-22 23:39:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"85220",2024-02-22 23:40:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
"85286",2024-02-22 23:41:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85288",2024-02-22 23:41:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85290",2024-02-22 23:41:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85295",2024-02-22 23:41:34,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA
"85296",2024-02-22 23:41:35,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA
"85298",2024-02-22 23:41:37,NA,NA,NA,NA,NA,0,NA,0.14,NA,NA
"85299",2024-02-22 23:41:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"85340",2024-02-22 23:42:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85406",2024-02-22 23:43:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85408",2024-02-22 23:43:27,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"85410",2024-02-22 23:43:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85415",2024-02-22 23:43:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85416",2024-02-22 23:43:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"85418",2024-02-22 23:43:37,NA,NA,NA,NA,NA,0,NA,0.22,NA,NA
"85419",2024-02-22 23:43:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"85460",2024-02-22 23:44:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85526",2024-02-22 23:45:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85528",2024-02-22 23:45:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85530",2024-02-22 23:45:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85535",2024-02-22 23:45:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85536",2024-02-22 23:45:35,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA
"85538",2024-02-22 23:45:37,NA,NA,NA,NA,NA,0,NA,0.31,NA,NA
"85539",2024-02-22 23:45:38,NA,NA,NA,NA,NA,NA,0.02,NA,0,NA
"85580",2024-02-22 23:46:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14
"85646",2024-02-22 23:47:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85648",2024-02-22 23:47:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85650",2024-02-22 23:47:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85655",2024-02-22 23:47:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85656",2024-02-22 23:47:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"85658",2024-02-22 23:47:37,NA,NA,NA,NA,NA,0,NA,0.09,NA,NA
"85659",2024-02-22 23:47:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"85700",2024-02-22 23:48:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85766",2024-02-22 23:49:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85768",2024-02-22 23:49:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85770",2024-02-22 23:49:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85775",2024-02-22 23:49:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85776",2024-02-22 23:49:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"85778",2024-02-22 23:49:37,NA,NA,NA,NA,NA,0,NA,0.57,NA,NA
"85779",2024-02-22 23:49:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"85820",2024-02-22 23:50:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85886",2024-02-22 23:51:25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85888",2024-02-22 23:51:27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85890",2024-02-22 23:51:29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85895",2024-02-22 23:51:34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85896",2024-02-22 23:51:35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"85898",2024-02-22 23:51:37,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"85899",2024-02-22 23:51:38,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"85940",2024-02-22 23:52:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"85988",2024-02-22 23:53:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85989",2024-02-22 23:53:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"85990",2024-02-22 23:53:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"85996",2024-02-22 23:53:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"85997",2024-02-22 23:53:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"85998",2024-02-22 23:53:17,NA,NA,NA,NA,NA,0,NA,0.31,NA,NA
"85999",2024-02-22 23:53:18,NA,NA,NA,NA,NA,NA,0,NA,0.07,NA
"86060",2024-02-22 23:54:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86108",2024-02-22 23:55:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86109",2024-02-22 23:55:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86110",2024-02-22 23:55:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86116",2024-02-22 23:55:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"86117",2024-02-22 23:55:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"86118",2024-02-22 23:55:17,NA,NA,NA,NA,NA,0.02,NA,0,NA,NA
"86119",2024-02-22 23:55:18,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"86160",2024-02-22 23:55:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86228",2024-02-22 23:57:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86229",2024-02-22 23:57:08,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
"86230",2024-02-22 23:57:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86236",2024-02-22 23:57:15,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA
"86237",2024-02-22 23:57:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"86238",2024-02-22 23:57:17,NA,NA,NA,NA,NA,0,NA,0.14,NA,NA
"86239",2024-02-22 23:57:18,NA,NA,NA,NA,NA,NA,0,NA,0.05,NA
"86280",2024-02-22 23:57:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86348",2024-02-22 23:59:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86349",2024-02-22 23:59:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86350",2024-02-22 23:59:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86356",2024-02-22 23:59:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"86357",2024-02-22 23:59:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"86358",2024-02-22 23:59:17,NA,NA,NA,NA,NA,0,NA,0.04,NA,NA
"86359",2024-02-22 23:59:18,NA,NA,NA,NA,NA,NA,0,NA,0.04,NA
"86400",2024-02-22 23:59:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86468",2024-02-23 00:01:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86469",2024-02-23 00:01:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86470",2024-02-23 00:01:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86476",2024-02-23 00:01:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"86477",2024-02-23 00:01:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"86478",2024-02-23 00:01:17,NA,NA,NA,NA,NA,0.05,NA,0.08,NA,NA
"86479",2024-02-23 00:01:18,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"86520",2024-02-23 00:01:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86588",2024-02-23 00:03:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86589",2024-02-23 00:03:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86590",2024-02-23 00:03:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86596",2024-02-23 00:03:15,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA
"86597",2024-02-23 00:03:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"86598",2024-02-23 00:03:17,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"86599",2024-02-23 00:03:18,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"86640",2024-02-23 00:03:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86708",2024-02-23 00:05:07,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86709",2024-02-23 00:05:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86710",2024-02-23 00:05:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86716",2024-02-23 00:05:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"86717",2024-02-23 00:05:16,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA
"86718",2024-02-23 00:05:17,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"86719",2024-02-23 00:05:18,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"86760",2024-02-23 00:05:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86828",2024-02-23 00:07:07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86829",2024-02-23 00:07:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86830",2024-02-23 00:07:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86836",2024-02-23 00:07:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"86837",2024-02-23 00:07:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"86838",2024-02-23 00:07:17,NA,NA,NA,NA,NA,0,NA,0.04,NA,NA
"86839",2024-02-23 00:07:18,NA,NA,NA,NA,NA,NA,0,NA,0.11,NA
"86880",2024-02-23 00:07:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"86948",2024-02-23 00:09:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86949",2024-02-23 00:09:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"86950",2024-02-23 00:09:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"86956",2024-02-23 00:09:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"86957",2024-02-23 00:09:16,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA
"86958",2024-02-23 00:09:17,NA,NA,NA,NA,NA,0,NA,0.18,NA,NA
"86959",2024-02-23 00:09:18,NA,NA,NA,NA,NA,NA,0.12,NA,0.14,NA
"87000",2024-02-23 00:09:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87068",2024-02-23 00:11:07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87069",2024-02-23 00:11:08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87070",2024-02-23 00:11:09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87076",2024-02-23 00:11:15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87077",2024-02-23 00:11:16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"87078",2024-02-23 00:11:17,NA,NA,NA,NA,NA,0,NA,0,NA,NA
"87079",2024-02-23 00:11:18,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"87120",2024-02-23 00:11:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87168",2024-02-23 00:12:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87169",2024-02-23 00:12:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87171",2024-02-23 00:12:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87177",2024-02-23 00:12:56,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA
"87178",2024-02-23 00:12:57,NA,NA,NA,NA,0,NA,NA,0,NA,NA
"87179",2024-02-23 00:12:58,NA,NA,NA,NA,NA,0,0,NA,0,NA
"87240",2024-02-23 00:13:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87288",2024-02-23 00:14:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87289",2024-02-23 00:14:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87291",2024-02-23 00:14:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87297",2024-02-23 00:14:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87298",2024-02-23 00:14:57,NA,NA,NA,NA,0.12,NA,NA,0.03,NA,NA
"87299",2024-02-23 00:14:58,NA,NA,NA,NA,NA,0,0,NA,0,NA
"87341",2024-02-23 00:15:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87408",2024-02-23 00:16:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87409",2024-02-23 00:16:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87411",2024-02-23 00:16:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87417",2024-02-23 00:16:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87418",2024-02-23 00:16:57,NA,NA,NA,NA,0,NA,NA,0,NA,NA
"87419",2024-02-23 00:16:58,NA,NA,NA,NA,NA,0,0,NA,0,NA
"87461",2024-02-23 00:17:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87528",2024-02-23 00:18:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87529",2024-02-23 00:18:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87531",2024-02-23 00:18:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87537",2024-02-23 00:18:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87538",2024-02-23 00:18:57,NA,NA,NA,NA,0,NA,NA,0,NA,NA
"87539",2024-02-23 00:18:58,NA,NA,NA,NA,NA,0,0,NA,0,NA
"87581",2024-02-23 00:19:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87648",2024-02-23 00:20:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87649",2024-02-23 00:20:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87651",2024-02-23 00:20:50,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA
"87657",2024-02-23 00:20:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87658",2024-02-23 00:20:57,NA,NA,NA,NA,0,NA,NA,0.08,NA,NA
"87659",2024-02-23 00:20:58,NA,NA,NA,NA,NA,0,0,NA,0,NA
"87701",2024-02-23 00:21:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87768",2024-02-23 00:22:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87769",2024-02-23 00:22:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87771",2024-02-23 00:22:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87777",2024-02-23 00:22:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87778",2024-02-23 00:22:57,NA,NA,NA,NA,0,NA,NA,0.53,NA,NA
"87779",2024-02-23 00:22:58,NA,NA,NA,NA,NA,0,0,NA,0.07,NA
"87821",2024-02-23 00:23:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"87888",2024-02-23 00:24:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87889",2024-02-23 00:24:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"87891",2024-02-23 00:24:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"87897",2024-02-23 00:24:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"87898",2024-02-23 00:24:57,NA,NA,NA,NA,0,NA,NA,0.43,NA,NA
"87899",2024-02-23 00:24:58,NA,NA,NA,NA,NA,0,0.19,NA,0.03,NA
"87941",2024-02-23 00:25:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88008",2024-02-23 00:26:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88009",2024-02-23 00:26:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88011",2024-02-23 00:26:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88017",2024-02-23 00:26:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"88018",2024-02-23 00:26:57,NA,NA,NA,NA,0,NA,NA,0,NA,NA
"88019",2024-02-23 00:26:58,NA,NA,NA,NA,NA,0.02,0.12,NA,0.02,NA
"88061",2024-02-23 00:27:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88128",2024-02-23 00:28:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88129",2024-02-23 00:28:48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88131",2024-02-23 00:28:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88137",2024-02-23 00:28:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"88138",2024-02-23 00:28:57,NA,NA,NA,NA,0,NA,NA,0.19,NA,NA
"88139",2024-02-23 00:28:58,NA,NA,NA,NA,NA,0.07,0,NA,0.31,NA
"88181",2024-02-23 00:29:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88248",2024-02-23 00:30:47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88249",2024-02-23 00:30:48,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"88251",2024-02-23 00:30:50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88257",2024-02-23 00:30:56,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"88258",2024-02-23 00:30:57,NA,NA,NA,NA,0,NA,NA,0,NA,NA
"88259",2024-02-23 00:30:58,NA,NA,NA,NA,NA,0,0,NA,0.02,NA
"88301",2024-02-23 00:31:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
"88348",2024-02-23 00:32:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88350",2024-02-23 00:32:29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88351",2024-02-23 00:32:30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88358",2024-02-23 00:32:37,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"88359",2024-02-23 00:32:38,NA,NA,NA,NA,NA,0,NA,0.13,NA,NA
"88360",2024-02-23 00:32:39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"88421",2024-02-23 00:33:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88468",2024-02-23 00:34:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88470",2024-02-23 00:34:29,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
"88471",2024-02-23 00:34:30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88478",2024-02-23 00:34:37,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"88479",2024-02-23 00:34:38,NA,NA,NA,NA,NA,0,NA,0.05,NA,NA
"88480",2024-02-23 00:34:39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"88521",2024-02-23 00:35:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88588",2024-02-23 00:36:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88590",2024-02-23 00:36:29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88591",2024-02-23 00:36:30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88598",2024-02-23 00:36:37,NA,NA,NA,0,0.03,NA,NA,NA,NA,NA
"88599",2024-02-23 00:36:38,NA,NA,NA,NA,NA,0,NA,0.05,NA,NA
"88600",2024-02-23 00:36:39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"88641",2024-02-23 00:37:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
"88708",2024-02-23 00:38:27,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88710",2024-02-23 00:38:29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88711",2024-02-23 00:38:30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88718",2024-02-23 00:38:37,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"88719",2024-02-23 00:38:38,NA,NA,NA,NA,NA,0.05,NA,0.18,NA,NA
"88720",2024-02-23 00:38:39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"88761",2024-02-23 00:39:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88828",2024-02-23 00:40:27,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88830",2024-02-23 00:40:29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88831",2024-02-23 00:40:30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88838",2024-02-23 00:40:37,NA,NA,NA,0,0.09,NA,NA,NA,NA,NA
"88839",2024-02-23 00:40:38,NA,NA,NA,NA,NA,0,NA,0.25,NA,NA
"88840",2024-02-23 00:40:39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"88881",2024-02-23 00:41:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"88948",2024-02-23 00:42:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88950",2024-02-23 00:42:29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"88951",2024-02-23 00:42:30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"88958",2024-02-23 00:42:37,NA,NA,NA,0.22,0,NA,NA,NA,NA,NA
"88959",2024-02-23 00:42:38,NA,NA,NA,NA,NA,0.05,NA,0.17,NA,NA
